,Borough,2010 NYC Borough Code,PUMA,censustract,HSI,Device,WGTP,withoutHSI,WithoutDevice
953,Brooklyn,3,04001,36047052500,43874,48025,63081,30.4481539608,23.8677256226
954,Brooklyn,3,04001,36047052700,43874,48025,63081,30.4481539608,23.8677256226
955,Brooklyn,3,04001,36047054700,43874,48025,63081,30.4481539608,23.8677256226
956,Brooklyn,3,04001,36047054900,43874,48025,63081,30.4481539608,23.8677256226
957,Brooklyn,3,04001,36047055100,43874,48025,63081,30.4481539608,23.8677256226
958,Brooklyn,3,04001,36047055300,43874,48025,63081,30.4481539608,23.8677256226
959,Brooklyn,3,04001,36047055500,43874,48025,63081,30.4481539608,23.8677256226
960,Brooklyn,3,04001,36047055700,43874,48025,63081,30.4481539608,23.8677256226
961,Brooklyn,3,04001,36047050900,43874,48025,63081,30.4481539608,23.8677256226
962,Brooklyn,3,04001,36047052900,43874,48025,63081,30.4481539608,23.8677256226
963,Brooklyn,3,04001,36047053300,43874,48025,63081,30.4481539608,23.8677256226
964,Brooklyn,3,04001,36047053500,43874,48025,63081,30.4481539608,23.8677256226
965,Brooklyn,3,04001,36047053700,43874,48025,63081,30.4481539608,23.8677256226
966,Brooklyn,3,04001,36047053900,43874,48025,63081,30.4481539608,23.8677256226
967,Brooklyn,3,04001,36047054500,43874,48025,63081,30.4481539608,23.8677256226
968,Brooklyn,3,04015,36047046000,38105,45934,55923,31.8616669349,17.862060333
969,Brooklyn,3,04015,36047046201,38105,45934,55923,31.8616669349,17.862060333
970,Brooklyn,3,04015,36047048000,38105,45934,55923,31.8616669349,17.862060333
971,Brooklyn,3,04015,36047048200,38105,45934,55923,31.8616669349,17.862060333
972,Brooklyn,3,04015,36047050600,38105,45934,55923,31.8616669349,17.862060333
973,Brooklyn,3,04015,36047050801,38105,45934,55923,31.8616669349,17.862060333
974,Brooklyn,3,04015,36047050803,38105,45934,55923,31.8616669349,17.862060333
975,Brooklyn,3,04015,36047050804,38105,45934,55923,31.8616669349,17.862060333
976,Brooklyn,3,04015,36047051001,38105,45934,55923,31.8616669349,17.862060333
977,Brooklyn,3,04015,36047051002,38105,45934,55923,31.8616669349,17.862060333
978,Brooklyn,3,04015,36047051200,38105,45934,55923,31.8616669349,17.862060333
979,Brooklyn,3,04015,36047051400,38105,45934,55923,31.8616669349,17.862060333
980,Brooklyn,3,04015,36047051601,38105,45934,55923,31.8616669349,17.862060333
981,Brooklyn,3,04015,36047051602,38105,45934,55923,31.8616669349,17.862060333
982,Brooklyn,3,04015,36047051800,38105,45934,55923,31.8616669349,17.862060333
983,Brooklyn,3,04015,36047052000,38105,45934,55923,31.8616669349,17.862060333
984,Brooklyn,3,04015,36047052600,38105,45934,55923,31.8616669349,17.862060333
985,Brooklyn,3,04015,36047052800,38105,45934,55923,31.8616669349,17.862060333
986,Brooklyn,3,04015,36047076400,38105,45934,55923,31.8616669349,17.862060333
987,Brooklyn,3,04015,36047076600,38105,45934,55923,31.8616669349,17.862060333
988,Brooklyn,3,04015,36047077000,38105,45934,55923,31.8616669349,17.862060333
989,Brooklyn,3,04015,36047077200,38105,45934,55923,31.8616669349,17.862060333
990,Brooklyn,3,04015,36047077400,38105,45934,55923,31.8616669349,17.862060333
991,Brooklyn,3,04015,36047078600,38105,45934,55923,31.8616669349,17.862060333
992,Brooklyn,3,04015,36047078800,38105,45934,55923,31.8616669349,17.862060333
993,Brooklyn,3,04015,36047152200,38105,45934,55923,31.8616669349,17.862060333
994,Brooklyn,3,04015,36047045600,38105,45934,55923,31.8616669349,17.862060333
995,Brooklyn,3,04015,36047045800,38105,45934,55923,31.8616669349,17.862060333
996,Brooklyn,3,04015,36047053000,38105,45934,55923,31.8616669349,17.862060333
997,Brooklyn,3,04015,36047053200,38105,45934,55923,31.8616669349,17.862060333
998,Brooklyn,3,04015,36047053400,38105,45934,55923,31.8616669349,17.862060333
999,Brooklyn,3,04015,36047053800,38105,45934,55923,31.8616669349,17.862060333
1000,Brooklyn,3,04015,36047054200,38105,45934,55923,31.8616669349,17.862060333
1001,Brooklyn,3,04015,36047054400,38105,45934,55923,31.8616669349,17.862060333
1002,Brooklyn,3,04015,36047054600,38105,45934,55923,31.8616669349,17.862060333
1003,Brooklyn,3,04015,36047074800,38105,45934,55923,31.8616669349,17.862060333
1004,Brooklyn,3,04015,36047075000,38105,45934,55923,31.8616669349,17.862060333
1005,Brooklyn,3,04015,36047075200,38105,45934,55923,31.8616669349,17.862060333
1006,Brooklyn,3,04015,36047075400,38105,45934,55923,31.8616669349,17.862060333
1007,Brooklyn,3,04015,36047075600,38105,45934,55923,31.8616669349,17.862060333
1008,Brooklyn,3,04015,36047075800,38105,45934,55923,31.8616669349,17.862060333
1009,Brooklyn,3,04015,36047076000,38105,45934,55923,31.8616669349,17.862060333
1010,Brooklyn,3,04015,36047076200,38105,45934,55923,31.8616669349,17.862060333
1011,Brooklyn,3,04015,36047076800,38105,45934,55923,31.8616669349,17.862060333
1012,Brooklyn,3,04016,36047038800,43599,47063,57055,23.584260801,17.5129261239
1013,Brooklyn,3,04016,36047039000,43599,47063,57055,23.584260801,17.5129261239
1014,Brooklyn,3,04016,36047039200,43599,47063,57055,23.584260801,17.5129261239
1015,Brooklyn,3,04016,36047039400,43599,47063,57055,23.584260801,17.5129261239
1016,Brooklyn,3,04016,36047039600,43599,47063,57055,23.584260801,17.5129261239
1017,Brooklyn,3,04016,36047041401,43599,47063,57055,23.584260801,17.5129261239
1018,Brooklyn,3,04016,36047041402,43599,47063,57055,23.584260801,17.5129261239
1019,Brooklyn,3,04016,36047041600,43599,47063,57055,23.584260801,17.5129261239
1020,Brooklyn,3,04016,36047041800,43599,47063,57055,23.584260801,17.5129261239
1021,Brooklyn,3,04016,36047042000,43599,47063,57055,23.584260801,17.5129261239
1022,Brooklyn,3,04016,36047042200,43599,47063,57055,23.584260801,17.5129261239
1023,Brooklyn,3,04016,36047055400,43599,47063,57055,23.584260801,17.5129261239
1024,Brooklyn,3,04016,36047055600,43599,47063,57055,23.584260801,17.5129261239
1025,Brooklyn,3,04016,36047058200,43599,47063,57055,23.584260801,17.5129261239
1026,Brooklyn,3,04016,36047058400,43599,47063,57055,23.584260801,17.5129261239
1027,Brooklyn,3,04016,36047058800,43599,47063,57055,23.584260801,17.5129261239
1028,Brooklyn,3,04016,36047054800,43599,47063,57055,23.584260801,17.5129261239
1029,Brooklyn,3,04016,36047055000,43599,47063,57055,23.584260801,17.5129261239
1030,Brooklyn,3,04016,36047055200,43599,47063,57055,23.584260801,17.5129261239
1031,Brooklyn,3,04016,36047055800,43599,47063,57055,23.584260801,17.5129261239
1032,Brooklyn,3,04016,36047056000,43599,47063,57055,23.584260801,17.5129261239
1033,Brooklyn,3,04016,36047056200,43599,47063,57055,23.584260801,17.5129261239
1034,Brooklyn,3,04016,36047056400,43599,47063,57055,23.584260801,17.5129261239
1035,Brooklyn,3,04016,36047056600,43599,47063,57055,23.584260801,17.5129261239
1036,Brooklyn,3,04016,36047056800,43599,47063,57055,23.584260801,17.5129261239
1037,Brooklyn,3,04016,36047057400,43599,47063,57055,23.584260801,17.5129261239
1038,Brooklyn,3,04016,36047057600,43599,47063,57055,23.584260801,17.5129261239
1039,Brooklyn,3,04016,36047057800,43599,47063,57055,23.584260801,17.5129261239
1040,Brooklyn,3,04016,36047058000,43599,47063,57055,23.584260801,17.5129261239
1041,Brooklyn,3,04016,36047063800,43599,47063,57055,23.584260801,17.5129261239
1042,Brooklyn,3,04016,36047064200,43599,47063,57055,23.584260801,17.5129261239
1043,Brooklyn,3,04016,36047057000,43599,47063,57055,23.584260801,17.5129261239
1044,Brooklyn,3,04016,36047057200,43599,47063,57055,23.584260801,17.5129261239
1045,Brooklyn,3,04016,36047058600,43599,47063,57055,23.584260801,17.5129261239
1046,Brooklyn,3,04016,36047059000,43599,47063,57055,23.584260801,17.5129261239
1047,Brooklyn,3,04016,36047059200,43599,47063,57055,23.584260801,17.5129261239
1048,Brooklyn,3,04016,36047059401,43599,47063,57055,23.584260801,17.5129261239
1049,Brooklyn,3,04016,36047059402,43599,47063,57055,23.584260801,17.5129261239
1050,Brooklyn,3,04016,36047059600,43599,47063,57055,23.584260801,17.5129261239
1051,Brooklyn,3,04016,36047059800,43599,47063,57055,23.584260801,17.5129261239
1052,Brooklyn,3,04016,36047060000,43599,47063,57055,23.584260801,17.5129261239
1053,Brooklyn,3,04016,36047060600,43599,47063,57055,23.584260801,17.5129261239
1054,Brooklyn,3,04016,36047060800,43599,47063,57055,23.584260801,17.5129261239
1055,Brooklyn,3,04016,36047061200,43599,47063,57055,23.584260801,17.5129261239
1056,Brooklyn,3,04016,36047061600,43599,47063,57055,23.584260801,17.5129261239
1057,Brooklyn,3,04016,36047062000,43599,47063,57055,23.584260801,17.5129261239
1058,Brooklyn,3,04016,36047062200,43599,47063,57055,23.584260801,17.5129261239
1059,Brooklyn,3,04016,36047062600,43599,47063,57055,23.584260801,17.5129261239
1060,Brooklyn,3,04016,36047062800,43599,47063,57055,23.584260801,17.5129261239
1061,Brooklyn,3,04016,36047063200,43599,47063,57055,23.584260801,17.5129261239
1062,Brooklyn,3,04012,36047017500,35290,39197,45918,23.1456073871,14.6369615401
1063,Brooklyn,3,04012,36047008600,35290,39197,45918,23.1456073871,14.6369615401
1064,Brooklyn,3,04012,36047008800,35290,39197,45918,23.1456073871,14.6369615401
1065,Brooklyn,3,04012,36047009000,35290,39197,45918,23.1456073871,14.6369615401
1066,Brooklyn,3,04012,36047009200,35290,39197,45918,23.1456073871,14.6369615401
1067,Brooklyn,3,04012,36047009400,35290,39197,45918,23.1456073871,14.6369615401
1068,Brooklyn,3,04012,36047009600,35290,39197,45918,23.1456073871,14.6369615401
1069,Brooklyn,3,04012,36047009800,35290,39197,45918,23.1456073871,14.6369615401
1070,Brooklyn,3,04012,36047010000,35290,39197,45918,23.1456073871,14.6369615401
1071,Brooklyn,3,04012,36047010200,35290,39197,45918,23.1456073871,14.6369615401
1072,Brooklyn,3,04012,36047010400,35290,39197,45918,23.1456073871,14.6369615401
1073,Brooklyn,3,04012,36047010600,35290,39197,45918,23.1456073871,14.6369615401
1074,Brooklyn,3,04012,36047010800,35290,39197,45918,23.1456073871,14.6369615401
1075,Brooklyn,3,04012,36047011000,35290,39197,45918,23.1456073871,14.6369615401
1076,Brooklyn,3,04012,36047011200,35290,39197,45918,23.1456073871,14.6369615401
1077,Brooklyn,3,04012,36047011800,35290,39197,45918,23.1456073871,14.6369615401
1078,Brooklyn,3,04012,36047012000,35290,39197,45918,23.1456073871,14.6369615401
1079,Brooklyn,3,04012,36047000200,35290,39197,45918,23.1456073871,14.6369615401
1080,Brooklyn,3,04012,36047001800,35290,39197,45918,23.1456073871,14.6369615401
1081,Brooklyn,3,04012,36047002000,35290,39197,45918,23.1456073871,14.6369615401
1082,Brooklyn,3,04012,36047002200,35290,39197,45918,23.1456073871,14.6369615401
1083,Brooklyn,3,04012,36047007200,35290,39197,45918,23.1456073871,14.6369615401
1084,Brooklyn,3,04012,36047007400,35290,39197,45918,23.1456073871,14.6369615401
1085,Brooklyn,3,04012,36047007600,35290,39197,45918,23.1456073871,14.6369615401
1086,Brooklyn,3,04012,36047007800,35290,39197,45918,23.1456073871,14.6369615401
1087,Brooklyn,3,04012,36047008000,35290,39197,45918,23.1456073871,14.6369615401
1088,Brooklyn,3,04012,36047008200,35290,39197,45918,23.1456073871,14.6369615401
1089,Brooklyn,3,04012,36047008400,35290,39197,45918,23.1456073871,14.6369615401
1090,Brooklyn,3,04012,36047010100,35290,39197,45918,23.1456073871,14.6369615401
1091,Brooklyn,3,04012,36047012200,35290,39197,45918,23.1456073871,14.6369615401
1092,Brooklyn,3,04012,36047014500,35290,39197,45918,23.1456073871,14.6369615401
1093,Brooklyn,3,04012,36047014700,35290,39197,45918,23.1456073871,14.6369615401
1094,Brooklyn,3,04012,36047016900,35290,39197,45918,23.1456073871,14.6369615401
1095,Brooklyn,3,04012,36047017100,35290,39197,45918,23.1456073871,14.6369615401
1096,Brooklyn,3,04012,36047050000,35290,39197,45918,23.1456073871,14.6369615401
1097,Brooklyn,3,04012,36047050202,35290,39197,45918,23.1456073871,14.6369615401
1098,Brooklyn,3,04012,36047050400,35290,39197,45918,23.1456073871,14.6369615401
1099,Brooklyn,3,04012,36047150200,35290,39197,45918,23.1456073871,14.6369615401
1100,Manhattan,1,03810,36061000700,69627,74228,77801,10.5062916929,4.59248595776
1101,Manhattan,1,03810,36061000900,69627,74228,77801,10.5062916929,4.59248595776
1102,Manhattan,1,03810,36061001300,69627,74228,77801,10.5062916929,4.59248595776
1103,Manhattan,1,03810,36061001501,69627,74228,77801,10.5062916929,4.59248595776
1104,Manhattan,1,03810,36061001502,69627,74228,77801,10.5062916929,4.59248595776
1105,Manhattan,1,03810,36061031703,69627,74228,77801,10.5062916929,4.59248595776
1106,Manhattan,1,03810,36061031704,69627,74228,77801,10.5062916929,4.59248595776
1107,Manhattan,1,03810,36061000100,69627,74228,77801,10.5062916929,4.59248595776
1108,Manhattan,1,03810,36061000500,69627,74228,77801,10.5062916929,4.59248595776
1109,Manhattan,1,03810,36061031900,69627,74228,77801,10.5062916929,4.59248595776
1110,Manhattan,1,03810,36061002100,69627,74228,77801,10.5062916929,4.59248595776
1111,Manhattan,1,03810,36061003100,69627,74228,77801,10.5062916929,4.59248595776
1112,Manhattan,1,03810,36061003300,69627,74228,77801,10.5062916929,4.59248595776
1113,Manhattan,1,03810,36061003700,69627,74228,77801,10.5062916929,4.59248595776
1114,Manhattan,1,03810,36061003900,69627,74228,77801,10.5062916929,4.59248595776
1115,Manhattan,1,03810,36061004100,69627,74228,77801,10.5062916929,4.59248595776
1116,Manhattan,1,03810,36061004300,69627,74228,77801,10.5062916929,4.59248595776
1117,Manhattan,1,03810,36061004500,69627,74228,77801,10.5062916929,4.59248595776
1118,Manhattan,1,03810,36061004700,69627,74228,77801,10.5062916929,4.59248595776
1119,Manhattan,1,03810,36061004900,69627,74228,77801,10.5062916929,4.59248595776
1120,Manhattan,1,03810,36061005501,69627,74228,77801,10.5062916929,4.59248595776
1121,Manhattan,1,03810,36061005502,69627,74228,77801,10.5062916929,4.59248595776
1122,Manhattan,1,03810,36061005700,69627,74228,77801,10.5062916929,4.59248595776
1123,Manhattan,1,03810,36061005900,69627,74228,77801,10.5062916929,4.59248595776
1124,Manhattan,1,03810,36061006100,69627,74228,77801,10.5062916929,4.59248595776
1125,Manhattan,1,03810,36061006300,69627,74228,77801,10.5062916929,4.59248595776
1126,Manhattan,1,03810,36061006500,69627,74228,77801,10.5062916929,4.59248595776
1127,Manhattan,1,03810,36061006700,69627,74228,77801,10.5062916929,4.59248595776
1128,Manhattan,1,03810,36061006900,69627,74228,77801,10.5062916929,4.59248595776
1129,Manhattan,1,03810,36061007100,69627,74228,77801,10.5062916929,4.59248595776
1130,Manhattan,1,03810,36061007300,69627,74228,77801,10.5062916929,4.59248595776
1131,Manhattan,1,03810,36061007500,69627,74228,77801,10.5062916929,4.59248595776
1132,Manhattan,1,03810,36061007700,69627,74228,77801,10.5062916929,4.59248595776
1133,Manhattan,1,03810,36061007900,69627,74228,77801,10.5062916929,4.59248595776
1134,Manhattan,1,03803,36061020600,36123,41781,55482,34.8923975343,24.6944955121
1135,Manhattan,1,03803,36061020800,36123,41781,55482,34.8923975343,24.6944955121
1136,Manhattan,1,03803,36061021200,36123,41781,55482,34.8923975343,24.6944955121
1137,Manhattan,1,03803,36061021400,36123,41781,55482,34.8923975343,24.6944955121
1138,Manhattan,1,03803,36061021500,36123,41781,55482,34.8923975343,24.6944955121
1139,Manhattan,1,03803,36061022102,36123,41781,55482,34.8923975343,24.6944955121
1140,Manhattan,1,03803,36061022400,36123,41781,55482,34.8923975343,24.6944955121
1141,Manhattan,1,03803,36061022600,36123,41781,55482,34.8923975343,24.6944955121
1142,Manhattan,1,03803,36061022800,36123,41781,55482,34.8923975343,24.6944955121
1143,Manhattan,1,03803,36061023000,36123,41781,55482,34.8923975343,24.6944955121
1144,Manhattan,1,03803,36061023200,36123,41781,55482,34.8923975343,24.6944955121
1145,Manhattan,1,03803,36061023400,36123,41781,55482,34.8923975343,24.6944955121
1146,Manhattan,1,03803,36061023502,36123,41781,55482,34.8923975343,24.6944955121
1147,Manhattan,1,03803,36061023600,36123,41781,55482,34.8923975343,24.6944955121
1148,Manhattan,1,03803,36061024302,36123,41781,55482,34.8923975343,24.6944955121
1149,Manhattan,1,03803,36061025900,36123,41781,55482,34.8923975343,24.6944955121
1150,Manhattan,1,03803,36061018600,36123,41781,55482,34.8923975343,24.6944955121
1151,Manhattan,1,03803,36061019000,36123,41781,55482,34.8923975343,24.6944955121
1152,Manhattan,1,03803,36061019702,36123,41781,55482,34.8923975343,24.6944955121
1153,Manhattan,1,03803,36061020000,36123,41781,55482,34.8923975343,24.6944955121
1154,Manhattan,1,03803,36061020102,36123,41781,55482,34.8923975343,24.6944955121
1155,Manhattan,1,03803,36061021600,36123,41781,55482,34.8923975343,24.6944955121
1156,Manhattan,1,03803,36061021800,36123,41781,55482,34.8923975343,24.6944955121
1157,Manhattan,1,03803,36061022000,36123,41781,55482,34.8923975343,24.6944955121
1158,Manhattan,1,03803,36061022200,36123,41781,55482,34.8923975343,24.6944955121
1159,Manhattan,1,03803,36061025700,36123,41781,55482,34.8923975343,24.6944955121
1160,Manhattan,1,03809,36061000800,44897,54363,67325,33.3130337913,19.2528778314
1161,Manhattan,1,03809,36061001600,44897,54363,67325,33.3130337913,19.2528778314
1162,Manhattan,1,03809,36061001800,44897,54363,67325,33.3130337913,19.2528778314
1163,Manhattan,1,03809,36061002500,44897,54363,67325,33.3130337913,19.2528778314
1164,Manhattan,1,03809,36061002700,44897,54363,67325,33.3130337913,19.2528778314
1165,Manhattan,1,03809,36061002900,44897,54363,67325,33.3130337913,19.2528778314
1166,Manhattan,1,03809,36061003001,44897,54363,67325,33.3130337913,19.2528778314
1167,Manhattan,1,03809,36061003601,44897,54363,67325,33.3130337913,19.2528778314
1168,Manhattan,1,03809,36061003002,44897,54363,67325,33.3130337913,19.2528778314
1169,Manhattan,1,03809,36061003200,44897,54363,67325,33.3130337913,19.2528778314
1170,Manhattan,1,03809,36061003400,44897,54363,67325,33.3130337913,19.2528778314
1171,Manhattan,1,03809,36061003602,44897,54363,67325,33.3130337913,19.2528778314
1172,Manhattan,1,03809,36061003800,44897,54363,67325,33.3130337913,19.2528778314
1173,Manhattan,1,03809,36061004000,44897,54363,67325,33.3130337913,19.2528778314
1174,Manhattan,1,03809,36061004200,44897,54363,67325,33.3130337913,19.2528778314
1175,Manhattan,1,03809,36061000201,44897,54363,67325,33.3130337913,19.2528778314
1176,Manhattan,1,03809,36061000202,44897,54363,67325,33.3130337913,19.2528778314
1177,Manhattan,1,03809,36061000600,44897,54363,67325,33.3130337913,19.2528778314
1178,Manhattan,1,03809,36061001001,44897,54363,67325,33.3130337913,19.2528778314
1179,Manhattan,1,03809,36061001002,44897,54363,67325,33.3130337913,19.2528778314
1180,Manhattan,1,03809,36061001200,44897,54363,67325,33.3130337913,19.2528778314
1181,Manhattan,1,03809,36061001401,44897,54363,67325,33.3130337913,19.2528778314
1182,Manhattan,1,03809,36061001402,44897,54363,67325,33.3130337913,19.2528778314
1183,Manhattan,1,03809,36061002000,44897,54363,67325,33.3130337913,19.2528778314
1184,Manhattan,1,03809,36061002201,44897,54363,67325,33.3130337913,19.2528778314
1185,Manhattan,1,03809,36061002202,44897,54363,67325,33.3130337913,19.2528778314
1186,Manhattan,1,03809,36061002400,44897,54363,67325,33.3130337913,19.2528778314
1187,Manhattan,1,03809,36061002601,44897,54363,67325,33.3130337913,19.2528778314
1188,Manhattan,1,03809,36061002602,44897,54363,67325,33.3130337913,19.2528778314
1189,Manhattan,1,03809,36061002800,44897,54363,67325,33.3130337913,19.2528778314
1190,Manhattan,1,03807,36061011500,69650,73258,79357,12.2320652242,7.68552238618
1191,Manhattan,1,03807,36061012100,69650,73258,79357,12.2320652242,7.68552238618
1192,Manhattan,1,03807,36061012700,69650,73258,79357,12.2320652242,7.68552238618
1193,Manhattan,1,03807,36061012900,69650,73258,79357,12.2320652242,7.68552238618
1194,Manhattan,1,03807,36061013300,69650,73258,79357,12.2320652242,7.68552238618
1195,Manhattan,1,03807,36061013500,69650,73258,79357,12.2320652242,7.68552238618
1196,Manhattan,1,03807,36061013900,69650,73258,79357,12.2320652242,7.68552238618
1197,Manhattan,1,03807,36061005200,69650,73258,79357,12.2320652242,7.68552238618
1198,Manhattan,1,03807,36061005400,69650,73258,79357,12.2320652242,7.68552238618
1199,Manhattan,1,03807,36061005600,69650,73258,79357,12.2320652242,7.68552238618
1200,Manhattan,1,03807,36061005800,69650,73258,79357,12.2320652242,7.68552238618
1201,Manhattan,1,03807,36061008100,69650,73258,79357,12.2320652242,7.68552238618
1202,Manhattan,1,03807,36061008300,69650,73258,79357,12.2320652242,7.68552238618
1203,Manhattan,1,03807,36061008700,69650,73258,79357,12.2320652242,7.68552238618
1204,Manhattan,1,03807,36061008900,69650,73258,79357,12.2320652242,7.68552238618
1205,Manhattan,1,03807,36061009100,69650,73258,79357,12.2320652242,7.68552238618
1206,Manhattan,1,03807,36061009300,69650,73258,79357,12.2320652242,7.68552238618
1207,Manhattan,1,03807,36061009700,69650,73258,79357,12.2320652242,7.68552238618
1208,Manhattan,1,03807,36061009900,69650,73258,79357,12.2320652242,7.68552238618
1209,Manhattan,1,03807,36061010300,69650,73258,79357,12.2320652242,7.68552238618
1210,Manhattan,1,03807,36061011100,69650,73258,79357,12.2320652242,7.68552238618
1211,Manhattan,1,03807,36061011700,69650,73258,79357,12.2320652242,7.68552238618
1212,Manhattan,1,03807,36061007400,69650,73258,79357,12.2320652242,7.68552238618
1213,Manhattan,1,03807,36061007600,69650,73258,79357,12.2320652242,7.68552238618
1214,Manhattan,1,03807,36061008400,69650,73258,79357,12.2320652242,7.68552238618
1215,Manhattan,1,03807,36061009400,69650,73258,79357,12.2320652242,7.68552238618
1216,Manhattan,1,03807,36061009500,69650,73258,79357,12.2320652242,7.68552238618
1217,Manhattan,1,03807,36061009600,69650,73258,79357,12.2320652242,7.68552238618
1218,Manhattan,1,03807,36061010100,69650,73258,79357,12.2320652242,7.68552238618
1219,Manhattan,1,03807,36061010200,69650,73258,79357,12.2320652242,7.68552238618
1220,Manhattan,1,03807,36061010400,69650,73258,79357,12.2320652242,7.68552238618
1221,Manhattan,1,03807,36061010900,69650,73258,79357,12.2320652242,7.68552238618
1222,Manhattan,1,03807,36061011201,69650,73258,79357,12.2320652242,7.68552238618
1223,Manhattan,1,03807,36061011202,69650,73258,79357,12.2320652242,7.68552238618
1224,Manhattan,1,03807,36061011300,69650,73258,79357,12.2320652242,7.68552238618
1225,Manhattan,1,03807,36061011900,69650,73258,79357,12.2320652242,7.68552238618
1226,Manhattan,1,03807,36061012500,69650,73258,79357,12.2320652242,7.68552238618
1227,Manhattan,1,03807,36061013100,69650,73258,79357,12.2320652242,7.68552238618
1228,Manhattan,1,03807,36061013700,69650,73258,79357,12.2320652242,7.68552238618
1229,Manhattan,1,03804,36061017800,27960,33716,44904,37.7338321753,24.9153750223
1230,Manhattan,1,03804,36061018000,27960,33716,44904,37.7338321753,24.9153750223
1231,Manhattan,1,03804,36061018200,27960,33716,44904,37.7338321753,24.9153750223
1232,Manhattan,1,03804,36061018400,27960,33716,44904,37.7338321753,24.9153750223
1233,Manhattan,1,03804,36061018800,27960,33716,44904,37.7338321753,24.9153750223
1234,Manhattan,1,03804,36061019200,27960,33716,44904,37.7338321753,24.9153750223
1235,Manhattan,1,03804,36061019400,27960,33716,44904,37.7338321753,24.9153750223
1236,Manhattan,1,03804,36061019600,27960,33716,44904,37.7338321753,24.9153750223
1237,Manhattan,1,03804,36061019800,27960,33716,44904,37.7338321753,24.9153750223
1238,Manhattan,1,03804,36061021000,27960,33716,44904,37.7338321753,24.9153750223
1239,Manhattan,1,03804,36061024200,27960,33716,44904,37.7338321753,24.9153750223
1240,Manhattan,1,03804,36061015602,27960,33716,44904,37.7338321753,24.9153750223
1241,Manhattan,1,03804,36061015802,27960,33716,44904,37.7338321753,24.9153750223
1242,Manhattan,1,03804,36061016002,27960,33716,44904,37.7338321753,24.9153750223
1243,Manhattan,1,03804,36061016200,27960,33716,44904,37.7338321753,24.9153750223
1244,Manhattan,1,03804,36061016400,27960,33716,44904,37.7338321753,24.9153750223
1245,Manhattan,1,03804,36061016600,27960,33716,44904,37.7338321753,24.9153750223
1246,Manhattan,1,03804,36061016800,27960,33716,44904,37.7338321753,24.9153750223
1247,Manhattan,1,03804,36061017000,27960,33716,44904,37.7338321753,24.9153750223
1248,Manhattan,1,03804,36061017200,27960,33716,44904,37.7338321753,24.9153750223
1249,Manhattan,1,03804,36061017401,27960,33716,44904,37.7338321753,24.9153750223
1250,Manhattan,1,03804,36061017402,27960,33716,44904,37.7338321753,24.9153750223
1251,Manhattan,1,03804,36061024000,27960,33716,44904,37.7338321753,24.9153750223
1252,Manhattan,1,03808,36061004800,68111,73499,76952,11.4889801435,4.48721280798
1253,Manhattan,1,03808,36061005000,68111,73499,76952,11.4889801435,4.48721280798
1254,Manhattan,1,03808,36061006400,68111,73499,76952,11.4889801435,4.48721280798
1255,Manhattan,1,03808,36061006800,68111,73499,76952,11.4889801435,4.48721280798
1256,Manhattan,1,03808,36061006200,68111,73499,76952,11.4889801435,4.48721280798
1257,Manhattan,1,03808,36061006600,68111,73499,76952,11.4889801435,4.48721280798
1258,Manhattan,1,03808,36061007000,68111,73499,76952,11.4889801435,4.48721280798
1259,Manhattan,1,03808,36061007200,68111,73499,76952,11.4889801435,4.48721280798
1260,Manhattan,1,03808,36061007800,68111,73499,76952,11.4889801435,4.48721280798
1261,Manhattan,1,03808,36061008000,68111,73499,76952,11.4889801435,4.48721280798
1262,Manhattan,1,03808,36061008200,68111,73499,76952,11.4889801435,4.48721280798
1263,Manhattan,1,03808,36061004400,68111,73499,76952,11.4889801435,4.48721280798
1264,Manhattan,1,03808,36061006000,68111,73499,76952,11.4889801435,4.48721280798
1265,Manhattan,1,03808,36061008601,68111,73499,76952,11.4889801435,4.48721280798
1266,Manhattan,1,03808,36061008602,68111,73499,76952,11.4889801435,4.48721280798
1267,Manhattan,1,03808,36061008603,68111,73499,76952,11.4889801435,4.48721280798
1268,Manhattan,1,03808,36061008800,68111,73499,76952,11.4889801435,4.48721280798
1269,Manhattan,1,03808,36061009000,68111,73499,76952,11.4889801435,4.48721280798
1270,Manhattan,1,03808,36061009200,68111,73499,76952,11.4889801435,4.48721280798
1271,Manhattan,1,03808,36061009800,68111,73499,76952,11.4889801435,4.48721280798
1272,Manhattan,1,03808,36061010000,68111,73499,76952,11.4889801435,4.48721280798
1273,Manhattan,1,03808,36061010601,68111,73499,76952,11.4889801435,4.48721280798
1274,Manhattan,1,03808,36061010800,68111,73499,76952,11.4889801435,4.48721280798
1275,Manhattan,1,03808,36061011203,68111,73499,76952,11.4889801435,4.48721280798
1276,Manhattan,1,03802,36061022500,33304,36912,45181,26.2875987694,18.3019410814
1277,Manhattan,1,03802,36061022700,33304,36912,45181,26.2875987694,18.3019410814
1278,Manhattan,1,03802,36061022900,33304,36912,45181,26.2875987694,18.3019410814
1279,Manhattan,1,03802,36061023100,33304,36912,45181,26.2875987694,18.3019410814
1280,Manhattan,1,03802,36061023300,33304,36912,45181,26.2875987694,18.3019410814
1281,Manhattan,1,03802,36061023501,33304,36912,45181,26.2875987694,18.3019410814
1282,Manhattan,1,03802,36061023700,33304,36912,45181,26.2875987694,18.3019410814
1283,Manhattan,1,03802,36061021303,33304,36912,45181,26.2875987694,18.3019410814
